collateralAmount,collateralReserve,pool,principalAmount,principalReserve,timestamp,user,type,priceUSDTCollateral,reservePriceETHPrincipal,reservePriceUSDPrincipal,reservePriceETHCollateral,reservePriceUSDCollateral,amountUSDPincipal,amountUSDCollateral
27359937,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8771049770475236542782,BUSD,1621757657,0xd3342ba6c82d278df4ed1b967786f0537c1f8aa6,liquidation,467376323245176,471822121104477.0,1.0095122444980356,1.6638242604905507e+19,35599.24150496051,8.854482140396436e+21,973993004823.5048
12622405524183675995,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,21968902924,USDC,1621786686,0xde28231d487f20a457f243b7f4e614ed268ffe71,liquidation,542164285948932,547197947755866.0,1.0092843847102984,,,22172870670.409615,
352729975643150584,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,704813596,USDT,1621813972,0xb7f646d76ec2fb494ea176917a034444a0da9fcc,liquidation,476627170705620,476627170705620.0,1.0,,,704813596.0,
1785456131005890000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2960624028,USDT,1624694879,0x261ad2b342d00bd77cbc01f31a238b00b1801b84,liquidation,574350000000000,574350000000000.0,1.0,,,2960624028.0,
538404998992455000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1405995793,USDT,1621606106,0x48e0568ed2406176e61c15febdfd6f0c81a84ee0,liquidation,364700000000000,364700000000000.0,1.0,,,1405995793.0,
284218042397840886,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,607224292,USDC,1621850221,0x03bd93f4fb3ed4c828e0dc33ff521b6206b92b81,liquidation,445840000000000,445772432804295.0,0.9998484496776758,,,607132266.9628243,
96210398124867098021,XSUSHI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1202127559,USDT,1621645696,0x4065149108a615930114bb511818fc0909aa9269,liquidation,408445000000000,408445000000000.0,1.0,4219905567156962.0,10.331637226938662,1202127559.0,9.940109308854665e+20
308882880625963769852,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,7550664669,USDT,1621468973,0x141ebacaae339e3bd9ab3db6fc093603a8b3674f,liquidation,406644124895552,406644124895552.0,1.0,1.093449e+16,26.889580669113474,7550664669.0,8.3057311359e+21
1660118574678268965,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,100077012744485654378,UNI,1614029807,0x09f1b4c0a59494f2c695924bcc4b9ce698f22233,liquidation,558740000000000,1.5798486244330044e+16,28.275201783172932,,,2.829697729207501e+21,
1720871240415550537136,REN,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,48708,GUSD,1626433090,0xe7886c76f5abea99ffcd6d5279c3f38a3aa3fcdc,liquidation,537534023870552,444036031901818.0,0.8260612578614186,166900000000000.0,0.3104919736954038,40235.79174791398,5.343167079122821e+20
61813,AmmUniWBTCWETH,0xacc030ef66f9dfeae9cbb0cd1b25654b82cfa8d5,100000000000000,AmmDAI,1621795611,0x1825e17795db36d3be6bad1efa3343078fe0aee4,liquidation,526299714475590,523300000000000.0,0.9943003684154019,9.661830428611216e+23,1835803851.468617,99430036841540.19,113476543470829.62
846099966,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,290229558394,USDT,1621424147,0xaccf1f9320cba94fba57127e56fcd5d38c27303a,liquidation,388943742290646,388943742290646.0,1.0,1.4434361075501052e+19,37111.693815900726,290229558394.0,31400202875836.016
72248057377193714949873,CRV,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,79246676167,USDC,1624369906,0xfdfe415668e7f13c47918a1528b26872cc9443dd,liquidation,573800000000000,576502438098454.0,1.0047097213287801,727200000000000.0,1.2673405367723947,79619905927.97865,9.156289181717546e+22
41238144788323172165306,CRV,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,76433346249,USDT,1621428712,0x3fe8203c176969a7de17b487eddac1b026fe2855,liquidation,407380000000000,407380000000000.0,1.0,868322987563071.0,2.131481632782834,76433346249.0,8.789834818634999e+22
21700280440820699774155,REN,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,7242245719,USDC,1621759528,0x5eb8de968d8451007259464829877421de431954,liquidation,477055632093005,481594663865076.0,1.0095146801897228,176800000000000.0,0.3706066716460686,7311153370.871674,8.042268707958842e+21
367530317805493500000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,320833065170,USDC,1609755382,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,liquidation,1040200000000000,1091000000000000.0,1.0488367621611228,,,336501513267.1313,
42203818788577992000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,91044018148,USDC,1621472015,0x69ef61afc3aa356e1ac97347119d75cbdabef534,liquidation,446079814965256,441480000000000.0,0.9896883588744891,,,90105204906.23332,
183955432416771702743,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5069816220651502190157,DAI,1621455833,0x19361beedbec613ebada5fe159a8c408e1db4a99,liquidation,375350000000000,376610000000000.0,1.003356866924204,1.1417318901390762e+16,30.417793796165608,5.0868349190344e+21,5.59551841093784e+21
41349618117134744704,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,300611723711569594,WETH,1621823343,0x065a73f833e564fedf9acf58290f563cbf27c3aa,liquidation,470160000000000,,,7997000000000000.0,17.009103283988427,,7.03319925307824e+20
50597429755601502366721,CRV,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,75843936060,USDT,1614492427,0x38c85fbac63790203af7b07c8f9c1864dcb53c04,liquidation,737898901263798,737898901263798.0,1.0,1272000000000000.0,1.7238133812388772,75843936060.0,8.722052646899999e+22
1869136754026185000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3715571367,USDT,1625791227,0x41a792401694fc00467207cfeb9b5f09aa2b834a,liquidation,479100000000000,479100000000000.0,0.9999999999999999,,,3715571366.9999995,
20900487997442171980,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,397408160,USDC,1621816126,0xd762205476ea5649c689a8a703488572c8b3007d,liquidation,458729318854125,457580000000000.0,0.9974945598485052,9570620000000000.0,20.86332747143079,396412477.63940436,4.360537254033447e+20
5288581,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1758653111,USDT,1621672976,0x18b191719d0d5200d61ff9463410d3145679f8c1,liquidation,428265239629660,428265239629660.0,1.0,1.5665582e+19,36579.158312140215,1758653111.0,193451841645.5768
25703114026862995945,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,85042996802,USDC,1621185535,0x210555a16e8d5d2641fc003574ed0288c85988c9,liquidation,286552127857850,287844468522825.0,1.0045099670856958,,,85426537918.44595,
56135378805004999500,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,69540792061,USDC,1611725841,0x2c4ef3a24b1f38d848283c65b05b00987ee43fd8,liquidation,772870000000000,777095000000000.0,1.0054666373387504,,,69920946351.44695,
22993655376305648,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,63378,WBTC,1608215016,0xa0b38f17b0ca2536a0e7606fcf01ef13d9b0793c,liquidation,1511000000000000,3.455255673262864e+19,22867.343966001747,,,1449286525.8772588,
491531047823098105,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1087085200000000000000,BUSD,1621742374,0x6d5245246c4c1f916e6db62f31757692186c4a55,liquidation,431010000000000,430623843881390.0,0.9991040669158257,,,1.0861112444040037e+21,
91053646,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,29927474240932754281969,DAI,1621471451,0x160e305dbecf3e50bbe507cab95fa63fedf2ce1b,liquidation,429850831561374,425680000000000.0,0.9902970257234956,1.539035552e+19,35803.94497341473,2.963708872821224e+22,3260079731012.784
31290781979902347741977,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,907141811827713527051507,BUSD,1621427873,0xa25a9b7c73158b3b34215925796ce6aa8100c13a,liquidation,387740660639756,384147271277759.0,0.9907324928057117,1.225037e+16,31.59423615719692,8.987348685603605e+23,9.886083554163966e+23
19232465057876771767,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,409854714,USDC,1623135891,0xdb6a9a854b7cd85293708497ec62c89b80f22259,liquidation,402406620146205,405550000000000.0,1.007811451642254,9506750000000000.0,23.624735588460116,413056274.27876085,4.5436190170663695e+20
2146667960532827736,MKR,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,7602354619,USDT,1621455833,0x3c2714b19cc07feb1fde1e2674a19d045f02d255,liquidation,375350000000000,375350000000000.0,0.9999999999999999,1.46221877093964e+18,3895.6141492996935,7602354618.999999,8.3625900809e+21
7030478711757184833038,REN,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2890944952729092489216,DAI,1621622044,0x9c565bb6a3fd2e5c92fbdca519f2285a40079a4b,liquidation,414492106332413,416460000000000.0,1.0047477229059913,188373976056590.0,0.4544693932132895,2.9046703583011243e+21,3.195137394131237e+21
57394685776624848007,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,969577818682196096,WETH,1614856839,0xe1d18ae098ffb1ad301e0609180f155b329a710a,liquidation,641970000000000,,,1.858392e+16,28.948268610682742,,1.6614767806874683e+21
32930682,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,13826002765,USDT,1614109190,0x5dceb29305e5fc43bfca027dda0d6fa053eaa7b0,liquidation,677725000000000,677725000000000.0,1.0,3.129983874e+19,46183.68621491017,13826002765.0,1520860284330.9905
71404809,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,30617349793890753728408,SUSD,1619165023,0xb18e3d8e374f2ff5142fa81384e337ebd1a9a9fa,liquidation,467751510308749,474680000000000.0,1.014812329919956,2.238895113e+19,47865.05363760709,3.1070864080312564e+22,3417795012768.0894
423795104786634000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1078663706,USDT,1621585850,0xda874f844389df33c0fad140df4970fe1b366726,liquidation,374180000000000,374180000000000.0,1.0,,,1078663706.0,
7086714422124974351458,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,84246876855,USDC,1621788291,0x128f19a6fdd737b0937627738313e8bf5527aceb,liquidation,573619869658542,573940000000000.0,1.0005580879575329,7505300000000000.0,13.084100459190283,84293894022.43253,9.272328342467577e+22
465381663203772693,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,92667,GUSD,1621811930,0x60f9c8582ba286eb076f700dbb1376371ef77599,liquidation,476627170705620,444036031901818.0,0.9316213157643686,,,86330.55246793674,
1165177440489255384,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2521734749537139193593,DAI,1621746172,0x230d08aac2119ae9ae662703aefe2c953b0ff72e,liquidation,439976121377649,440051357768552.0,1.000171001077666,,,2.522165968896898e+21,
56231361634896364943,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1062290076,USDT,1621725740,0xb94e1bd8bb1b82c8c68d5edca05449ffcb3607ea,liquidation,422866407716825,422866407716825.0,0.9999999999999999,8787400000000000.0,20.78055820855019,1062290075.9999999,1.1685190835999998e+21
10802444254657237677069,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,262381418169,USDT,1621433351,0xe0886d78834d088861c8d49711b281a5479cd804,liquidation,427320000000000,427320000000000.0,1.0,1.141713e+16,26.71798652064027,262381418169.0,2.886195599859e+23
1348761407479161324,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3516763334,USDT,1621534938,0x5cc6b5261ba3113cade080844a0127a26c7285f0,liquidation,365260482947721,365260482947721.0,1.0,,,3516763334.0,
364449284570741452,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,962949901,USDT,1621543767,0x9d02f545eda2b7c610c97e54b826684a77bbd678,liquidation,360449236635873,360449236635873.0,1.0,,,962949901.0,
5392127080979717202929,REN,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2042273986,USDC,1623461468,0x3e0ab0f1daadd7adcc411b717ab01cfa5ed1d65e,liquidation,428100000000000,430793844654833.0,1.0062925593432213,179480000000000.0,0.41924783928988557,2055125116.252022,2.2606376278772243e+21
21364822979005292064,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4286519182,USDC,1624280790,0x79d1656267042998985cc63d9242d4985f4b9425,liquidation,516380618135615,520320000000000.0,1.0076288337052774,1.1483352000000002e+17,222.3815456408973,4319220324.01396,4.751142356415357e+21
79902924482925848700,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,32249490886,USDC,1621434963,0x152ad1bf404061fff6d893480de08ed64035bdf4,liquidation,406180000000000,407301130762476.0,1.0027601820928553,1.8082917e+17,445.1946673888424,32338505353.24724,3.5572355888571967e+22
86645126478224165736,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1212982496,USDC,1626425243,0x78cbc5e9eb4f96e5ced75819e76634a768b57e07,liquidation,531695000000000,533480000000000.0,1.0033571878614618,8215258273546200.0,15.451073027856571,1217054706.1117368,1.3387601767229106e+21
261770393230695253375,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4821578553,USDC,1621758123,0xb9ca542bea41fa50a47043dea79d0a1c08f6e7d3,liquidation,472131834429372,475100000000000.0,1.0062867304303158,9626012844633100.0,20.388400320997825,4851890517.611303,5.337079569372434e+21
261041321622467091425,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2472875290067640685,WETH,1613753549,0x5a2b29d6dda7d202b02522f2a82245d130c1f5e4,liquidation,513419091141207,,,1.042043e+16,20.296148273017845,,5.298133369034131e+21
1490652329998326508770,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,31751528897200668465290,DAI,1621631197,0x2314ed6c3e79b05365fb14b6bb832f03555104eb,liquidation,444024343375940,444400000000000.0,1.000846027092127,1.04125e+16,23.450290857553494,3.1778391550864155e+22,3.4956230705950566e+22
148487271989976759380,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2347864835,USDC,1624315951,0x78cbc5e9eb4f96e5ced75819e76634a768b57e07,liquidation,529560000000000,529725000000000.0,1.000311579424428,9213550436732128.0,17.398501466749998,2348596381.373924,2.5834560195113166e+21
35634728132305653788,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,662196410,USDC,1621818159,0xfd629f10db52f8fea75c2d4d9d95e0e0a2afeaed,liquidation,469800000000000,468202809767034.0,0.9966002762176118,9570620000000000.0,20.371690080885482,659945125.116311,7.25939637627942e+20
84395259228286867225,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,28666129910,USDC,1621473283,0xded22c3a0fa604c379fde01eea89b6423c5d1c78,liquidation,451794841869845,453541630363876.0,1.0038663312020153,1.694575235142006e+17,375.07626871715956,28776962662.51206,3.1654658928763264e+22
1352330789550047053,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2775181442,USDC,1621756540,0xdfc9c88037752f52c1cbd527030d5697638ab5a1,liquidation,467376323245176,464090046796212.0,0.9929686715275903,,,2755668229.7107625,
27823929671832341870,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6015234617,USDT,1621786844,0x8fc04dec888eacf5ff6e480a670d67f6364c7208,liquidation,548759886817011,548759886817011.0,1.0,1.3049959e+17,237.80818010758918,6015234617.0,6.6167580787e+21
1242559777390240423,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,222834995662734139372,DAI,1624514286,0x506cc4485a7fd42fea6f2acc97d7de697b88419d,liquidation,524297486035481,522290000000000.0,0.9961710935319169,1.0303161361141602e+17,196.5136518019534,2.219817813065258e+20,2.4417995943717844e+20
75308391128282945648867,MANA,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,16339823908926292714491,DAI,1614057398,0x3c2714b19cc07feb1fde1e2674a19d045f02d255,liquidation,623600000000000,629221704637200.0,1.0090149208422066,150239363156603.0,0.24092264778159558,1.6487126128040857e+22,1.8143496990797951e+22
2155074933035914335,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,572302200748504048614,DAI,1621818592,0x6bc5f3e5a5ac9fad1302603719bf216a3a12f813,liquidation,469800000000000,471500000000000.0,1.0036185610898254,1.377328147008172e+17,293.1732965108923,5.74373111223754e+20,6.318104223461295e+20
13280784003784194723,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3804634196,USDT,1621661198,0x3c2714b19cc07feb1fde1e2674a19d045f02d255,liquidation,453992012125248,453992012125248.0,1.0,1.4306391e+17,315.1242889280865,3804634196.0,4.1850976156e+21
2381857135476306907,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4311426255348415916589,TUSD,1621797190,0x3aecf3d64394aed6ba33fed2f961da5c787cf8d5,liquidation,526299714475590,526145000000000.0,0.9997060335179088,,,4.3101588405393356e+21,
133188060761910000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,252008130,USDC,1624441931,0x70106ed6698306b17befdf7a45459e869ebfbbab,liquidation,504340000000000,503340000000000.0,0.9980172106118889,,,251508450.95411828,
66925140994122862888,SNX,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,817665167,USDT,1621847416,0x17121993b20e87e0819f16e76219545186cd95de,liquidation,436330000000000,436330000000000.0,1.0,5864000000000000.0,13.439369284715696,817665167.0,8.994316842516821e+20
169221457031297850220,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,27650237464716970304871,DAI,1624364944,0x7211eead6c7db1d1ebd70f5cbcd8833935a04126,liquidation,550005000000000,550333204897473.0,1.0005967307523986,9.891492765631626e+16,179.8436880688653,2.766673721172329e+22,3.0433410932895627e+22
1143766152683048564171,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,24517818171,USDT,1621472092,0x1d330a44a78e26461d9380ddd0f1636be02e9695,liquidation,453634086961022,453634086961022.0,1.0,1.0696530787876894e+16,23.57964512661497,24517818171.0,2.69695999881e+22
14530625845129973020,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,26293491934,USDC,1621775257,0x4a905ce2d555752f0d906ffdf628b26ad64a741a,liquidation,522069517997541,526316219839230.0,1.0081343608375712,,,26507372685.070927,
9017832146355054829,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,135131187,USDT,1624703836,0xdf8aa82c1a8d441f6419f228d7b33fabae744449,liquidation,566910000000000,566910000000000.0,1.0,9344589916596254.0,16.483374639001347,135131187.0,1.486443057e+20
517567394087471416599,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,20535890851,USDC,1620677532,0x8add70024a5673be5ffdd952239ef2ccbd6a7152,liquidation,260563982850544,259800000000000.0,0.9970679644892355,1.1339097003484986e+16,43.51751488995676,20475678889.779686,2.2523246778757656e+22
2002340568360810118,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6236861822,USDC,1621269427,0x8f1093bb83b22ff3fa34a89ab47e398caa8918d5,liquidation,302500000000000,305761306232525.0,1.0107811776281819,,,6304102537.145408,
8796776666074677000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,12009751486,USDT,1614324116,0x11573e51f776160d5fdbf6b2ce2249a754c55062,liquidation,697590000000000,697590000000000.0,1.0,,,12009751486.0,
792736014607448197558,ZRX,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,526943102,USDT,1624189284,0x443ef182865dc6c2011786ec76e4bdc89806a436,liquidation,352300000000000,481820000000000.0,0.9999999999999999,481820000000000.0,1.3676412148736872,526943101.99999994,1.0841784460918555e+21
266041904472164765354,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5810818323439419000048,DAI,1621626255,0x8e7bf61aa179e6a7de5c07a754b9c206ffe9e7b0,liquidation,424155999343462,428850000000000.0,1.0110666845778529,1.0303513603416168e+16,24.291802118476834,5.875124816964132e+21,6.462637298660544e+21
4508078,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1358475839,USDC,1624257222,0x0b6ce722b1833ae3dcae50d94796c530c322d1fa,liquidation,487088487381625,492566899300921.0,1.0112472621735438,1.6327450557165939e+19,33520.50188033633,1373754972.9176579,151113037075.70282
942463685476057500,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1650426519,USDT,1621793450,0x9993c65221dfb6cd386545500c4c26d2a875b914,liquidation,543850000000000,543850000000000.0,1.0,,,1650426519.0,
559239870262531500,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1340606107,USDC,1623127631,0xa3a32fde83796532e2d6437fa780a8e9651ccdcf,liquidation,398303042689667,397290000000000.0,0.9974566031862923,,,1337196413.699019,
16503050036280150000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,20942292486,USDC,1614493138,0x01acb3804ba9c42111c6e9c127831eb486ca1ac7,liquidation,752240000000000,750500000000000.0,0.9976869084334787,,,20893851045.867012,
3515981515579171532,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,655569065119343692903,DAI,1624403638,0x88fb646c1eea8abbbfb9a8bacfb28a952b376998,liquidation,529943516334449,534374837777321.0,1.0083618750041945,1.096e+17,206.8144936616813,6.610508516984882e+20,7.271559368683372e+20
34796332593299069119,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,7719388516948093687621,BUSD,1621786264,0x0297acbe62ac90c4d79654eece1aeeea3b2bcf9a,liquidation,531189500238987,534770000000000.0,1.0067405318806228,1.3049959e+17,245.67426491165025,7.771421301345496e+21,8.548563431480046e+21
8701200360777389777,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,12949680274756804024440,DAI,1614289292,0xbe3c7637815db18f5d471a3a0d4f937ae83dad0e,liquidation,642943875335359,639927574320771.0,0.9953086091487928,,,1.288892826318975e+22,
720705917891941976,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,843952524859850200000,ZRX,1615192685,0xb44ed37f860956bcd7753b52bb2a681d20078abf,liquidation,594452795289999,594452795289999.0,0.7309145398868794,,,6.168571713943076e+20,
1386335441506774459828,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,32752037460599198619016,DAI,1621470803,0x07dfdf8c15cd738d0d85830127646fb6b2e4cadd,liquidation,415100000000000,416370000000000.0,1.00305950373404,1.082037e+16,26.066899542278968,3.2852242441507317e+22,3.6137466685658052e+22
29789233700119454982,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,400170605,USDT,1626802666,0xc4fca0b44a9298cd2233ea64244b8df23e53ecb7,liquidation,562208024629696,562208024629696.0,1.0,8307600000000000.0,14.776736787903168,400170605.0,4.4018766549999996e+20
1005727,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,125816436455281275,WETH,1622531299,0x60f2d87ccf363a6de2d43bfc19c7b8a92d9c1086,liquidation,376980000000000,,,1.3760990739790279e+19,36503.23820836723,,36712292253.58655
120926541046201920215,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2449604496,USDC,1623161442,0xb4c8cddc137f46348231c937c4d36b643320af22,liquidation,407305919462508,418134296231324.0,1.0265853655726522,9317144172242402.0,22.87505220777925,2514728127.0345726,2.76620093973803e+21
497066290247030395320,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8614132190,USDC,1621761420,0x8c087d7f52b929fd4bc9f745c3034f1c462d1879,liquidation,495160373363411,493732837727890.0,0.997117023670888,9412000000000000.0,19.007983082467486,8589297850.800387,9.448227635880427e+21
929094541051291327058,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6352493421458088309082,DAI,1611268399,0x64abc5b10c77d93be5038e7b4965d2f0d8279127,liquidation,882575000000000,890360000000000.0,1.008820780103674,6696419333131027.0,7.587365757166277,6.408527369038806e+21,7.049380105942687e+21
4583353937235342954,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8702868769717931215980,TUSD,1621773855,0x0b0efad4ae088a88ffdc50bce5fb63c6936b9220,liquidation,499068109083015,501570126282010.0,1.005013378241283,,,8.746499542644776e+21,
733003776889828719,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1859316132565839794647,BUSD,1621585071,0xda874f844389df33c0fad140df4970fe1b366726,liquidation,378100000000000,375460000000000.0,0.9930177201798466,,,1.8463338670541397e+21,
61813,AmmUniWBTCWETH,0xacc030ef66f9dfeae9cbb0cd1b25654b82cfa8d5,100000000000000,AmmDAI,1621795460,0x1825e17795db36d3be6bad1efa3343078fe0aee4,liquidation,520351565603298,523300000000000.0,1.0056662352755366,9.661830428611216e+23,1856788961.0189307,100566623527553.66,114773696047463.16
110328648202134604186,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2304520096405601417853,DAI,1621667777,0x6d5ac8a36e47dd1ce36bd72799d572160ccd7b91,liquidation,451755290658635,452460000000000.0,1.0015599360006113,1.0395971470621672e+16,23.012395616805954,2.3081150002681167e+21,2.5389265002949284e+21
62820475176595362754486,MANA,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,34935938093,USDC,1621818916,0x13e1699a681d48d9b98e0adf64052134559f105c,liquidation,475420155452648,474060882332067.0,0.9971409013585324,283773608080292.0,0.5968901503767986,34836052799.85991,3.7496922874899945e+22
2437128503892873000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4469363922,USDT,1621792436,0xcd7dfae43e08a7f59d42ea2f9c1a1674abd0fc8d,liquidation,519330000000000,519330000000000.0,1.0,,,4469363922.0,
34168929523968354768,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,71750497558,USDC,1621473283,0x350da7723e9219078cf958cd7b3b0fd7a1fa3fca,liquidation,451794841869845,453541630363876.0,1.0038663312020153,,,72027908745.46861,
1261035112,USDC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1118454075880678903,WETH,1609867879,0x2df44f531f9b8cd82f181f7e3f3401e392f1b19e,liquidation,942700000000000,,,931280000000000.0,0.9878858597645063,,1245758755.8113503
807574011234666758,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2296287681,USDC,1621415150,0x9d02f545eda2b7c610c97e54b826684a77bbd678,liquidation,337150000000000,334939786639816.0,0.9934444212956132,,,2281234186.3792906,
8448320658430878668729,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,118950289438,USDC,1624366015,0xd66ba9b7d332ed5f399ca907bab7686292b14cdf,liquidation,564400000000000,565031302586259.0,1.0011185375376666,8751052862654209.0,15.505054682236374,119083339801.8527,1.3099167378203798e+23
3288386530119046896653,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,45664858803,USDC,1621788291,0x13e1699a681d48d9b98e0adf64052134559f105c,liquidation,573619869658542,573940000000000.0,1.0005580879575329,8767150000000000.0,15.283902221202363,45690343810.780396,5.025937819185843e+22
8816570,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2797860529648029533744,DAI,1621768691,0x237f6d4b2a32281b0c785557f861c5b58df8572a,liquidation,475600000000000,476300000000000.0,1.001471825063078,1.6626453481743475e+19,34958.90134933447,2.8019784908985624e+21,308217600869.5018
749869704761233711,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1362701231,USDC,1621776840,0x9993c65221dfb6cd386545500c4c26d2a875b914,liquidation,521019291316632,524077917694438.0,1.0058704666579172,,,1370700923.1412883,
1056967898121555000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1850944366,USDT,1621793316,0x82c6497d7eef2a22c2dac2b9f1808920dfc7b917,liquidation,543850000000000,543850000000000.0,1.0,,,1850944366.0,
